시도,시군,업종,업소명,연락처,주소,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3,메뉴4,가격4
경기도,의정부시,세탁업,삼도세탁소,031-841-1105,경기도의정부시장금로501층,신사복상하,7000,바지단줄임,3000,,,,
경기도,의정부시,한식_면류,밀가족칼국수,031-826-7788,경기도의정부시장곡로54,칼국수,7000,냉면,8000,,,,
경기도,의정부시,일식,청담,031-826-8500,경기도의정부시신흥로266-21층,새우초밥,12000,모듬초밥,13000,알밥,7000,,
경기도,의정부시,한식_일반,무도리순댓국,031-842-3008,경기도의정부시시민로143번길76,순대국,8000,선지해장국,8000,냉면/비빔냉면,6000,,
경기도,의정부시,이용업,멋찐남자,031-836-0410,경기도의정부시평화로172-11층,커트,11000,파마,31000,,,,
경기도,의정부시,한식_일반,유양골웰빙보리밥한상,031-853-5055,경기도의정부시용민로120(민락동),백반,6000,,,,,,
경기도,의정부시,한식_일반,또리네꽃게랑동태랑,,경기도의정부시신곡로531층촤측(신곡동),동태탕,7000,알곤이탕,7000,,,,
경기도,의정부시,한식_일반,영월시골밥상,031-852-9866,경기도의정부시부용로213번길16(용현동),김치찌개,7000,된장찌개,7000,순두부찌개,7000,,
경기도,의정부시,한식_일반,황금감자탕불백,031-875-6919,경기도의정부시의정로1491층(가능동),뼈해장국,7500,돼지불백,8000,,,,
경기도,의정부시,한식_면류,소문난국수,,경기도의정부시시민로53번길11(가능동),잔치국수,6000,바지락국수,7000,,,,
경기도,의정부시,세탁업,봉봉세탁소,031-875-0064,경기도의정부시신촌로5번길20(가능동),바지단줄임,3000,신사복상하,8000,,,,
경기도,의정부시,한식_일반,전주식당,031-851-5178,경기도의정부시청사로47번길15골드피아203호(금오동),김치찌개,7000,비빔밥,7000,,,,
경기도,의정부시,한식_일반,의정부행복부대찌개,031-877-2410,경기도의정부시비우로56101호(녹양동),된장찌개,7000,김치찌개,7000,,,,
경기도,의정부시,한식_일반,쌈채랑,,경기도의정부시발곡로23번길16(신곡동),월남쌈샤브랑,11900,월남쌈구이랑,11900,,,,
경기도,의정부시,한식_일반,차가네해장국,031-877-8882,경기도의정부시경의로66(의정부동),선지해장국,5500,콩나물해장국,5500,비빔밥,5500,,
경기도,의정부시,중식,청우반점,031-841-7618,경기도의정부시태평로185-1(의정부동),짜장면,5000,짬뽕,6000,,,,
경기도,의정부시,중식,착한짜장,031-821-8280,경기도의정부시태평로188(의정부동),짜장면,5000,짬뽕,6000,,,,
경기도,의정부시,기타요식업,하모니,031-848-1048,경기도의정부시시민로157번길12(의정부동),아메리카노,2000,토스트,3000,,,,
경기도,의정부시,한식_일반,풍림분식,,경기도의정부시동일로454번길40103호(신곡동),김밥,3000,떡볶이,4000,냉면/비빔냉면,6000,,
경기도,의정부시,한식_면류,조원분식,031-846-1340,경기도의정부시태평로73번길20나동31호(의정부동제일시장),칼국수,7000,냉면,8000,,,,
경기도,의정부시,한식_일반,이모네맛집,031-852-7150,경기도의정부시부용로210번길10(신곡동),닭곰탕,7000,닭개장,7000,닭칼국수,7000,,
경기도,의정부시,한식_일반,황주막,031-875-1947,경기도의정부시회룡로137번길9(호원동),양념한돈갈비,9900,양념돼지왕갈비,9900,,,,
경기도,의정부시,기타요식업,카페미브,031-848-3526,경기도의정부시태평로73번길20신협365코너앞특ICT(의정부동제일시장),아메리카노,2500,카페라떼,3500,,,,
경기도,의정부시,기타요식업,망구스디저트카페,070-5103-4327,경기도의정부시평화로324104호(호원동),휘낭시에2개,3000,에그타르트,2500,스모어쿠키,2500,,
경기도,의정부시,이용업,센스미용실,031-874-5462,경기도의정부시전좌로204-13107호(호원동),커트,5000,파마,15000,염색,15000,,
경기도,의정부시,이용업,천연머리염색방,031-852-1693,경기도의정부시오목로35번길18-11105호(용현동),뿌리염색,19000,전체염색,27000,,,,
경기도,의정부시,이용업,미화장품,031-843-9007,경기도의정부시시민로지하100의정부지하상가동부특F106호(의정부동),네일원톤,29000,네일그라데이션,29000,,,,
경기도,의정부시,이용업,더바른네일,,경기도의정부시평화로374127호(호원동한승아파트),네일젤원컬러,25000,페디젤원컬러,35000,,,,
경기도,의정부시,한식_일반,윤식당,,경기도의정부시경의로118번길20(의정부동),한식뷔페,7000,,,,,,
경기도,의정부시,기타요식업,에센브르제과,,경기도의정부시평화로224(호원동),단팥빵,800,소보로빵,800,우유식빵,2000,,
경기도,의정부시,한식_일반,따뜻한밥상,070-8800-0691,경기도의정부시흥선로81(가능동),김치찌개,3000,,,,,,
경기도,의정부시,한식_일반,숟가락젓가락,031-877-2455,경기도의정부시시민로27번길25(의정부동).,제육볶음정식,7000,오징어볶음정식,7000,,,,
경기도,의정부시,세탁업,현대홈타운세탁소,031-855-8285,경기도의정부시녹양로62번길12(녹양동녹양힐스테이트)1층,신사복상하의,7000,,,,,,
경기도,의정부시,양식,송프로피자의정부점,031-821-8215,경기도의정부시시민로131번길17(의정부동).,불고기피자,11000,콤비네이션피자,11000,,,,
경기도,의정부시,한식_일반,명동진칼국수,0507-1395-6672,경기도의정부시신흥로240번길21(의정부동).,칼국수,8000,,,,,,
경기도,의정부시,기타요식업,카페봄날,0507-1424-5059,경기도의정부시호국로1142번길57(가능동).,아메리카노,2500,,,,,,
경기도,의정부시,중식,자금성,031-876-7177,경기도의정부시회룡로192번길11,짜장면,5500,,,,,,
경기도,의정부시,기타요식업,제이유커피로스터스,,경기도의정부시흥선로24번길51층,핸드드립,2500,,,,,,
경기도,의정부시,한식_일반,공씨김밥,031-837-1889,경기도의정부시회룡로105번길12(호원동진원빌라).,김밥,3500,,,,,,
경기도,의정부시,한식_일반,김밥타운녹양본점,031-855-7889,경기도의정부시비우로64(녹양동).,야채김밥,3500,,,,,,
경기도,의정부시,한식_일반,대박정육식당,0507-1333-3528,경기도의정부시신촌로29번길10(가능동).,삼겹살200g,12000,,,,,,
경기도,의정부시,한식_일반,두레마을우동집,031-871-3344,경기도의정부시신흥로240번길21(의정부동).,우동,6000,,,,,,
경기도,의정부시,한식_일반,뚱보할머니분식,,경기도의정부시태평로194번길6(가능동).,칼국수,6000,,,,,,
경기도,의정부시,양식,바사카츠,,경기도의정부시망월로10(호원동)101호,등심돈까스,8900,,,,,,
경기도,의정부시,한식_일반,발랑국수,0507-1368-3085,경기도의정부시회룡로117번길45-20(호원동).,잔치국수,5000,,,,,,
경기도,의정부시,한식_일반,밥심,0507-1467-1873,경기도의정부시경의로75번길48(의정부동대산빌라).,한식뷔페,8000,,,,,,
경기도,의정부시,한식_일반,버드나무,0507-1316-6377,경기도의정부시발곡로23번길14(신곡동).,순댓국,9000,,,,,,
경기도,의정부시,한식_일반,소풍간김밥,031-875-0403,경기도의정부시평화로365(호원동).,김밥,3000,찌개류,6500,,,,
경기도,의정부시,일식,오늘도횟집,0507-1473-7864,경기도의정부시민락로389(낙양동).,모듬초밥,12000,,,,,,
경기도,의정부시,한식_일반,옥이네한식뷔페,0310-848-5145,경기도의정부시세석로30(산곡동).,한식뷔페,8000,,,,,,
경기도,의정부시,미용업,유경미용실,,경기도의정부시용현로188(민락동).,커트,10000,,,,,,
경기도,의정부시,미용업,이선영헤어커커,031-837-2267,경기도의정부시장곡로240(장암동장암동아아파트).,커트,13000,,,,,,
경기도,의정부시,한식_일반,착한꼬마김밥,,경기도의정부시시민로80(의정부동).,꼬마김밥,1000,,,,,,
경기도,의정부시,한식_일반,하나간장게장,0507-1395-2002,경기도의정부시오목로229(민락동)1층,간장게장정식(암게),25000,,,,,,
경기도,의정부시,한식_일반,임영옥바지락칼국수,031-841-4664,경기도의정부시오목로15번길14(용현동).,바지락칼국수,8000,,,,,,
경기도,의정부시,한식_일반,대일식당,031-846-4036,경기도의정부시가능로135번길21(의정부동).,된장찌개,7000,,,,,,
경기도,의정부시,한식_일반,공주식당,031-872-8767,경기도의정부시시민로지하100(의정부동),백반,7000,,,,,,
경기도,의정부시,양식,일삼이사,0507-1348-5744,경기도의정부시시민로132번길4(의정부동).,까르보나라,13000,,,,,,
경기도,의정부시,한식_일반,아국오국,0507-1346-4682,경기도의정부시가능로125번길28(의정부동).,아침국,3000,,,,,,
경기도,의정부시,일식,카로꼬,,경기도의정부시호국로1111번길42(가능동).,가츠카레,7500,,,,,,
경기도,의정부시,한식_일반,사돈네,0507-1405-6448,경기도의정부시용민로35-4(용현동).,생삼겹살180g,12000,순대국,8000,,,,
경기도,의정부시,미용업,비비헤어,031-877-1591,경기도의정부시평화로290번길11(호원동한주1차아파트).,전체염색,20000,,,,,,
경기도,의정부시,한식_일반,명동닭한마리,031-877-8895,경기도의정부시범골로105(의정부동).,닭칼국수,7000,닭곰탕,8000,,,,
경기도,의정부시,한식_일반,옛맛손칼국수,031-846-7231,경기도의정부시태평로96-7(의정부동),칼국수,7000,,,,,,
경기도,의정부시,한식_일반,아빠손칼국수,031-823-6323,경기도의정부시가능로119번길17(가능동),칼국수,5000,수제비,6000,,,,
경기도,의정부시,한식_일반,명가약초능이백숙,031-852-0540,경기도의정부시충의로43(용현동),삼계탕,9900,,,,,,
경기도,의정부시,한식_일반,멸치칼국수만둣국,0507-1434-1917,경기도용민로46(용현동),칼국수,6000,만둣국,7000,,,,
경기도,의정부시,한식_일반,행복한만원,031-847-5004,경기도의정부시태평로99(의정부동),앞다리족발600g,10000,숯불고기400g,10000,,,,
경기도,의정부시,미용업,원미용실,031-821-0459,경기도의정부시동일로506번길649신곡동),커트,10000,파마,20000,,,,
경기도,의정부시,기타요식업,지아이엠,,경기도의정부시호국로1111번길39,아메리카노,2000,,,,,,
경기도,김포시,미용업,에스텔헤어,031-986-5092,경기도김포시고촌읍장차로13번길18,여성펌,40000,,,,,,
경기도,김포시,한식_일반,황가네소머리국밥,031-981-7715,경기도김포시양촌읍양곡1로56번길7,갈비탕,12000,,,,,,
경기도,김포시,한식_육류,한양생고기,031-981-2158,경기도김포시양촌읍양곡1로22,갈비탕,13000,육개장,10000,,,,
경기도,김포시,한식_육류,청수숯불갈비,031-982-8292,경기도김포시봉화로167번길7(북변동),돼지갈비,16000,버섯불고기,16000,,,,
경기도,김포시,한식_일반,먹거리식당,031-996-2037,경기도김포시풍무로25가동128호,김치찌개,6000,된장찌개,6000,순두부찌개,6000,,
경기도,김포시,한식_육류,갈비촌,031-983-3200,경기도김포시하성면애기봉로806번길41,갈비탕,10000,돼지갈비,14000,,,,
경기도,김포시,한식_일반,지혜추어탕,031-987-0986,경기도김포시월곶면군하로123,추어탕,8000,,,,,,
경기도,김포시,한식_육류,김포한우곱창,031-985-6254,경기도김포시김포한강9로901층115호(구래동성현프라자),한우곱창모듬(1인분/200g),18000,,,,,,
경기도,김포시,한식_일반,장어마당,031-996-9592,경기도김포시운곡로141층(장기동),장어탕,10000,,,,,,
경기도,김포시,한식_일반,그때그집,031-983-3209,경기도김포시승가로76번길140,제육볶음,8000,,,,,,
경기도,김포시,한식_일반,태금강,031-998-5777,경기도김포시김포한강1로51번길28레드클로버110호,뼈해장국(3인분),15000,,,,,,
경기도,김포시,한식_일반,쭈꾸미일번지,031-987-5200,경기도김포시중봉1로77(북변동)쭈꾸미일번지,황태콩나물해장국,8000,쭈꾸미비빔밥,9000,,,,
경기도,김포시,한식_육류,청풍정육식당,031-983-8030,경기도김포시관순로28(사우동)청풍정육식당,된장찌개,7000,두루치기,9000,,,,
경기도,김포시,세탁업,월드VIP세탁,031-985-0288,경기도김포시고촌읍신곡로46월드메르디앙@단지내상가203호,양복상·하(드라이크리닝),8000,,,,,,
경기도,김포시,한식_육류,국보두루치기,031-985-9805,경기도김포시김포한강2로24번길78-86,두루치기,10000,,,,,,
경기도,김포시,미용업,미씨헤어클럽,031-985-9884,경기도김포시김포대로926번길88-45,학생컷,10000,,,,,,
경기도,김포시,한식_일반,박가네칼국수,031-977-8747,경기도김포시돌문로86번길61층,바지락칼국수,9000,,,,,,
경기도,김포시,한식_일반,삼육구이(3692),031-997-3692,경기도김포시초당로16번길102-7,생삼겹,13900,고추장구이,9900,,,,
경기도,김포시,한식_일반,석수골,031-984-4965,경기도김포시북변1로16번길19-7,만두국,10000,,,,,,
경기도,김포시,한식_일반,엄지분식,031-982-4763,경기도김포시북변1로16번길45,떡볶이,4000,,,,,,
경기도,김포시,한식_육류,풍성갈비,031-984-8599,경기도김포시풍무로57번길11,갈비탕,10000,,,,,,
경기도,김포시,한식_일반,황씨네식당,031-982-0045,경기도김포시북변1로11,열무국수,7000,비빔냉면,7000,,,,
경기도,김포시,한식_일반,감동국수집,031-996-0553,경기도김포시봉화로26,잔치국수,6000,,,,,,
경기도,김포시,한식_육류,막창애삼겹,031-997-2720,경기도김포시양촌읍양곡2로60번길28-311층,열무냉국수,5000,숙성삼겹살,14000,,,,
경기도,김포시,한식_일반,명품멸치국수,031-981-3227,경기도김포시김포한강8로398,멸치국수,6000,,,,,,
경기도,김포시,한식_일반,김경삼겹살김치찌개,031-998-9287,경기도김포시승가로13,갈비탕,10000,,,,,,
경기도,김포시,한식_일반,뚝방국수,031-998-8377,경기도김포시금포로1117-12,콩국수,9000,,,,,,
